"","deployment","room","participant_id","environment","pm","peak_idx","valley_idx_b","valley_idx_a","peak_hgt","k_val","conv_tol","cumm_pm","hepa","total_pm","peak_width"
"737","CM","residential","308","indoor","pm25",3748,3736,3825,12.099,-0.0233110731872168,1.61884506633479e-06,286.064,TRUE,40585.703,89
"738","CM","residential","308","indoor","pm25",3957,3905,4105,70.833,-0.0252887485660927,6.78627144610019e-06,1936.968,TRUE,40585.703,200
"739","CM","residential","308","indoor","pm25",4035,3978,4121,6.294,-0.0056896539067561,5.497168296934e-06,397.746,FALSE,121198.795,143
"740","CM","residential","308","indoor","pm25",4256,4136,4774,65.533,-0.00759236316835471,9.02892704790163e-06,7406.263,FALSE,121198.795,638
"741","CM","residential","308","indoor","pm25",4882,4810,4972,20.416,-0.0282208403781621,1.54761990693739e-06,686.037,TRUE,40585.703,162
"742","CM","residential","308","indoor","pm25",5169,5109,5249,6.918,-0.0136740153783164,3.34717398278327e-07,299.833,TRUE,40585.703,140
"743","CM","residential","308","indoor","pm25",5424,5421,5446,5.879,-0.0499368392106136,3.63048736709379e-06,57.834,TRUE,40585.703,25
"744","CM","residential","308","indoor","pm25",5527,5412,5713,12.907,-0.00640094315444962,2.22231142403924e-06,1023.641,FALSE,121198.795,301
"745","CM","residential","308","indoor","pm25",5751,5727,5894,8.221,-0.00445866139546268,8.13909465865126e-08,732.8,FALSE,121198.795,167
"746","CM","residential","308","indoor","pm25",6561,6555,6676,76.868,-0.0348072110944496,1.69399037944246e-06,2237.581,TRUE,40585.703,121
"747","CM","residential","308","indoor","pm25",6766,6764,6801,15.373,-0.0588966711368049,9.66416833916758e-07,198.256,TRUE,40585.703,37
"748","CM","residential","308","indoor","pm25",7066,6364,7577,49.683,-0.00557309817369865,5.34101536633096e-06,8155.557,FALSE,121198.795,1213
"749","CM","residential","308","indoor","pm25",7952,7917,8086,36.556,-0.0226811376337282,5.38276294305313e-07,1542.889,TRUE,40585.703,169
"750","CM","residential","308","indoor","pm25",7995,7954,8400,64.276,-0.00198972940026237,8.94356482089828e-06,7126.695,FALSE,121198.795,446
"751","CM","residential","308","indoor","pm25",8587,8576,8625,6.801,-0.0151678046077755,1.89579156699474e-06,190.517,FALSE,121198.795,49
"752","CM","residential","308","indoor","pm25",9276,9200,9320,9.317,-0.0392141315877959,1.56134747181593e-06,193.691,TRUE,40585.703,120
"753","CM","residential","308","indoor","pm25",9476,9396,9542,26.94,-0.0192717048286563,6.76532255377375e-06,374.725,FALSE,121198.795,146
"754","CM","residential","308","indoor","pm25",9577,9472,9763,59.975,-0.0210379042073271,5.43610086988474e-06,2579.582,TRUE,40585.703,291
"755","CM","residential","308","indoor","pm25",11100,10996,11251,10.459,-0.00599843826652075,5.40329586883199e-06,933.235,FALSE,121198.795,255
"756","CM","residential","308","indoor","pm25",11201,10821,11356,56.242,-0.0285364795732476,8.45246852861025e-06,914.118,TRUE,40585.703,535
"757","CM","residential","308","indoor","pm25",12247,12239,12328,10.372,-0.0206912229326353,4.14404737207078e-06,313.597,TRUE,40585.703,89
"758","CM","residential","308","indoor","pm25",12508,12416,12638,21.679,-0.0109802055949947,1.28635596142776e-06,1280.997,FALSE,121198.795,222
"759","CM","residential","308","indoor","pm25",13429,13419,13458,5.449,-0.0333122131617147,3.16601878083124e-06,78.754,TRUE,40585.703,39
"760","CM","residential","308","indoor","pm25",13790,13759,13851,7.036,-0.0184209885150008,9.58576435638967e-07,205.071,TRUE,40585.703,92
"761","CM","residential","308","indoor","pm25",15178,15172,15217,27.095,-0.0803595222252876,4.62241163659952e-06,318.935,FALSE,121198.795,45
"762","CM","residential","308","indoor","pm25",15215,15212,15266,4.182,-0.011200755469379,4.96743544043062e-07,134.901,TRUE,40585.703,54
"763","CM","residential","308","indoor","pm25",15429,15427,15449,4.546,-0.0472087581195731,1.35981208475946e-06,54.327,TRUE,40585.703,22
"764","CM","residential","308","indoor","pm25",15632,15604,15725,6.555,-0.0055168468238271,1.34393324098676e-08,452.579,FALSE,121198.795,121
"765","CM","residential","308","indoor","pm25",16306,16298,16335,5.474,-0.0370099725562223,2.64541760431913e-06,88.185,TRUE,40585.703,37
"766","CM","residential","308","indoor","pm25",16767,16665,17015,35.854,-0.00810276283885338,1.85537144833017e-06,4028.77,FALSE,121198.795,350
"767","CM","residential","308","indoor","pm25",18261,18178,18430,8.511,-0.0028058329819077,2.70829710824792e-07,913.515,FALSE,121198.795,252
"768","CM","residential","308","indoor","pm25",18321,18301,18397,9.654,-0.0193155372672383,4.03083307880589e-06,282.881,TRUE,40585.703,96
"769","CM","residential","308","indoor","pm25",19305,19218,19356,18.04,-0.0500459590788439,1.71589605657334e-06,360.312,TRUE,40585.703,138
"770","CM","residential","308","indoor","pm25",19466,19446,19599,9.44,-0.00609053675882615,5.08691019717442e-06,694.198,FALSE,121198.795,153
"771","CM","residential","308","indoor","pm25",19759,19739,20298,99.871,-0.00812722402879057,3.29580025808159e-06,12036.178,FALSE,121198.795,559
"772","CM","residential","308","indoor","pm25",20600,20574,20637,5.482,-0.0271494834855887,5.3742254494523e-06,123.998,TRUE,40585.703,63
"773","CM","residential","308","indoor","pm25",20802,20788,21081,81.689,-0.0026155355222761,4.27388185054906e-06,2989.181,FALSE,121198.795,293
"774","CM","residential","308","indoor","pm25",20945,20932,20963,4.572,-0.0558450368538153,6.01260105314665e-07,53.732,TRUE,40585.703,31
"775","CM","residential","308","indoor","pm25",21197,21122,21350,12.144,-0.00678822285219029,8.04336918823708e-07,1074.22,FALSE,121198.795,228
"776","CM","residential","308","indoor","pm25",21422,21350,21519,6.51,-0.00450403865162189,5.32680716577268e-06,423.248,FALSE,121198.795,169
"777","CM","residential","308","indoor","pm25",22115,22112,22274,66.06,-0.0127904014579481,2.39814745518104e-06,2659.973,TRUE,40585.703,162
"778","CM","residential","308","indoor","pm25",22267,22238,22469,25.314,-0.00756306319815301,2.92933401710484e-06,1239.774,FALSE,121198.795,231
"779","CM","residential","308","indoor","pm25",22407,22404,22445,6.35,-0.0297307556149393,1.25421207919526e-06,117.887,TRUE,40585.703,41
"780","CM","residential","308","indoor","pm25",22620,22566,22733,11.688,-0.00872701365048202,2.57572229250062e-06,747.097,FALSE,121198.795,167
"781","CM","residential","308","indoor","pm25",22656,22637,22690,5.947,-0.0346831281851112,7.40520942265479e-06,103.493,TRUE,40585.703,53
"782","CM","residential","308","indoor","pm25",23750,23735,23769,5.989,-0.0131567895543055,4.07286086812885e-07,91.879,FALSE,121198.795,34
"783","CM","residential","308","indoor","pm25",25215,25201,25350,7.309,-0.00239078231936579,8.85150827663697e-06,636.293,FALSE,121198.795,149
"784","CM","residential","308","indoor","pm25",25595,25581,25778,12.473,-0.00661696908453193,7.03414628458063e-06,1398.564,FALSE,121198.795,197
"785","CM","residential","308","indoor","pm10",13,1,59,27.335,-0.0123798160386443,7.14807789124779e-07,470.677,FALSE,263724.001,58
"786","CM","residential","308","indoor","pm10",138,115,154,13.134,-0.0806746229404426,6.24563103918445e-06,87.863,TRUE,122800.786,39
"787","CM","residential","308","indoor","pm10",544,456,681,94.408,-0.0247682252021707,4.47403207199255e-06,1492.365,TRUE,122800.786,225
"788","CM","residential","308","indoor","pm10",881,868,939,47.816,-0.0244698992969114,4.41335149150465e-06,980.903,TRUE,122800.786,71
"789","CM","residential","308","indoor","pm10",1092,1071,1123,40.036,-0.0627593243588827,3.29060649101638e-06,257.506,TRUE,122800.786,52
"790","CM","residential","308","indoor","pm10",1207,1114,1538,247.645,-0.0266802962058894,8.00796352886225e-06,10529.617,FALSE,263724.001,424
"791","CM","residential","308","indoor","pm10",1735,1732,1759,30.434,0.0228519122799638,5.71144741361381e-06,350.68,FALSE,263724.001,27
"792","CM","residential","308","indoor","pm10",2182,2178,2258,308.219,-0.044293510078982,9.69021123948378e-07,3090.284,TRUE,122800.786,80
"793","CM","residential","308","indoor","pm10",2608,2595,2646,64.02,-0.0214558860261576,6.47608720645019e-07,754.79,FALSE,263724.001,51
"794","CM","residential","308","indoor","pm10",2659,2645,2685,31.442,-0.0842960030247464,9.26931400026978e-06,282.319,TRUE,122800.786,40
"795","CM","residential","308","indoor","pm10",2814,2753,3234,897.555,-0.0280843985690234,9.23429956848897e-06,24582.761,FALSE,263724.001,481
"796","CM","residential","308","indoor","pm10",3232,2753,3242,19.66,-0.10836662044463,3.07042015504322e-06,79.117,FALSE,263724.001,489
"797","CM","residential","308","indoor","pm10",3512,3492,3549,45.333,-0.0437564047381576,5.06677064160165e-06,356.186,TRUE,122800.786,57
"798","CM","residential","308","indoor","pm10",3747,3746,3797,60.99,-0.0688332296913508,5.5980507706055e-06,589.68,TRUE,122800.786,51
"799","CM","residential","308","indoor","pm10",3957,3905,4095,479.657,-0.0690188999271543,3.67812307885152e-06,6810.009,TRUE,122800.786,190
"800","CM","residential","308","indoor","pm10",4016,3962,4091,33.875,-0.00992491644839003,5.51180930739377e-07,875.894,FALSE,263724.001,129
"801","CM","residential","308","indoor","pm10",4243,4194,4609,467.272,-0.0221189106676828,6.42113262068439e-06,14215.452,FALSE,263724.001,415
"802","CM","residential","308","indoor","pm10",4829,4810,4863,36.092,-0.0424391515710203,7.66129613595317e-07,437.728,TRUE,122800.786,53
"803","CM","residential","308","indoor","pm10",5129,5113,5248,38.629,-0.00585844959505356,9.27265108783131e-06,1483.094,TRUE,122800.786,135
"804","CM","residential","308","indoor","pm10",5428,5420,5443,65.743,-0.28487496349314,5.57775708911141e-06,292.268,TRUE,122800.786,23
"805","CM","residential","308","indoor","pm10",5475,5429,5622,84.69,-0.0116968661813003,4.26926735993618e-06,2732.755,FALSE,263724.001,193
"806","CM","residential","308","indoor","pm10",5795,5740,5841,22.667,-0.0131799964996751,7.67706741724879e-06,459.379,FALSE,263724.001,101
"807","CM","residential","308","indoor","pm10",6276,6263,6295,34.829,-0.0640000573486221,3.55839219444805e-06,156.919,TRUE,122800.786,32
"808","CM","residential","308","indoor","pm10",6563,6557,6674,254.913,-0.047686686634828,3.95379798446976e-07,5154.421,TRUE,122800.786,117
"809","CM","residential","308","indoor","pm10",6594,6435,6843,18.381,0.000368742983181692,1.8892439243495e-06,1748.954,FALSE,263724.001,408
"810","CM","residential","308","indoor","pm10",6769,6735,6801,159.71,-0.0931081895609435,1.67221846818903e-06,1348.531,TRUE,122800.786,66
"811","CM","residential","308","indoor","pm10",6899,6855,7012,801.462,-0.759999482286312,3.88645611665545e-06,3833.851,FALSE,263724.001,157
"812","CM","residential","308","indoor","pm10",7100,7039,7522,45.441,-0.00503402887527579,1.2039048451251e-06,7105.465,FALSE,263724.001,483
"813","CM","residential","308","indoor","pm10",7635,7626,7646,42.955,-0.22362708996798,4.72160555810918e-06,179.321,TRUE,122800.786,20
"814","CM","residential","308","indoor","pm10",7952,7912,8072,69.711,-0.0183171501773689,1.91041977560291e-06,2622.313,TRUE,122800.786,160
"815","CM","residential","308","indoor","pm10",8111,7956,8382,562.038,-0.0447308327762645,8.12578641657806e-06,15480.422,FALSE,263724.001,426
"816","CM","residential","308","indoor","pm10",8580,8573,8609,45.032,-0.0531306770340085,9.68988289134704e-06,381.561,FALSE,263724.001,36
"817","CM","residential","308","indoor","pm10",9218,9171,9316,40.228,-0.0152395526787221,2.35400513069393e-06,1129.712,TRUE,122800.786,145
"818","CM","residential","308","indoor","pm10",9478,9379,9562,50.734,-0.0161542459280334,2.49846428583665e-06,1198.519,FALSE,263724.001,183
"819","CM","residential","308","indoor","pm10",9604,9468,9728,154.898,-0.0314836953113807,4.90818501498017e-06,3275,TRUE,122800.786,260
"820","CM","residential","308","indoor","pm10",9937,9935,9955,26.751,-0.0700536852554307,2.21583324482886e-06,240.98,FALSE,263724.001,20
"821","CM","residential","308","indoor","pm10",10858,10808,10882,45.836,-0.0481423132407199,2.44983025334928e-06,298.628,FALSE,263724.001,74
"822","CM","residential","308","indoor","pm10",10902,10823,11184,193.961,-0.0607806674112991,7.27700400827938e-06,5339.501,TRUE,122800.786,361
"823","CM","residential","308","indoor","pm10",11174,10993,11265,138.621,-0.0289850516567743,1.24271030450412e-06,2838.042,FALSE,263724.001,272
"824","CM","residential","308","indoor","pm10",11201,11184,11350,69.328,-0.00461010653114906,2.77312710815461e-06,2069.261,TRUE,122800.786,166
"825","CM","residential","308","indoor","pm10",11409,11365,11423,23.992,-0.113137463074693,1.86652828045387e-06,108.856,FALSE,263724.001,58
"826","CM","residential","308","indoor","pm10",12064,12049,12123,89.934,-0.0193295264057114,2.30539834952447e-06,1633.933,TRUE,122800.786,74
"827","CM","residential","308","indoor","pm10",12315,12240,12327,26.953,-0.19834213344124,8.52103972620048e-06,100.723,TRUE,122800.786,87
"828","CM","residential","308","indoor","pm10",12504,12414,12627,192.748,-0.0327578079554335,6.90099971741997e-06,3921.789,FALSE,263724.001,213
"829","CM","residential","308","indoor","pm10",13430,13418,13461,95.801,-0.0805199425395722,7.81939853037139e-06,675.921,TRUE,122800.786,43
"830","CM","residential","308","indoor","pm10",13792,13757,13863,83.833,-0.0352395875397169,2.58790302648e-06,1537.438,TRUE,122800.786,106
"831","CM","residential","308","indoor","pm10",14276,14269,14289,24.627,-0.32882364203689,8.66277741566606e-06,102.619,FALSE,263724.001,20
"832","CM","residential","308","indoor","pm10",14793,14786,14809,38.698,-0.146367178835548,7.76412870184277e-06,224.736,TRUE,122800.786,23
"833","CM","residential","308","indoor","pm10",15178,15172,15217,57.792,-0.017558632125341,8.41889714253916e-06,727.334,FALSE,263724.001,45
"834","CM","residential","308","indoor","pm10",15218,15211,15271,37.381,-0.0157589950100805,1.50662976698626e-06,544.212,TRUE,122800.786,60
"835","CM","residential","308","indoor","pm10",15551,15475,15589,82.465,-0.563275386435431,6.15498061735196e-06,471.329,FALSE,263724.001,114
"836","CM","residential","308","indoor","pm10",16304,16287,16380,93.317,-0.0572611141215068,4.27862969688914e-06,1531.015,TRUE,122800.786,93
"837","CM","residential","308","indoor","pm10",16797,16663,17003,60.358,-0.00825899631259371,2.04768726991304e-06,4126.546,FALSE,263724.001,340
"838","CM","residential","308","indoor","pm10",17161,17160,17191,35.422,-0.0286483317197313,3.61120637550263e-06,291.647,FALSE,263724.001,31
"839","CM","residential","308","indoor","pm10",18054,18024,18151,140.784,-0.0177279279264993,4.79690520034116e-06,3832.749,FALSE,263724.001,127
"840","CM","residential","308","indoor","pm10",18316,18289,18393,87.659,-0.0889601196328595,7.91629204616252e-06,1138.529,TRUE,122800.786,104
"841","CM","residential","308","indoor","pm10",19257,19215,19280,47.369,-0.107005641226803,7.0208019600848e-06,249.002,TRUE,122800.786,65
"842","CM","residential","308","indoor","pm10",19462,19457,19573,48.308,-0.02032346467128,6.30904350690937e-06,1655.71,FALSE,263724.001,116
"843","CM","residential","308","indoor","pm10",19764,19742,20227,260.536,-0.0136143531100017,7.81998428099163e-06,17155.279,FALSE,263724.001,485
"844","CM","residential","308","indoor","pm10",20598,20564,20642,89.708,-0.0695127479380088,6.20551236770452e-06,865.25,TRUE,122800.786,78
"845","CM","residential","308","indoor","pm10",20802,20791,21060,854.464,-0.0137743563865217,5.95090338418201e-06,8188.021,FALSE,263724.001,269
"846","CM","residential","308","indoor","pm10",20957,20930,20988,17.518,-0.0122593644715364,7.10167106917754e-08,197.654,TRUE,122800.786,58
"847","CM","residential","308","indoor","pm10",21144,21122,21342,75.355,-0.00979129221104053,1.14367122920583e-06,3565.475,FALSE,263724.001,220
"848","CM","residential","308","indoor","pm10",21422,21382,21502,60.605,-0.00783941633483899,2.26867902966465e-07,1110.647,FALSE,263724.001,120
"849","CM","residential","308","indoor","pm10",22115,21991,22274,418.57,-0.0551655980769559,7.00952037911058e-06,7074.55,TRUE,122800.786,283
"850","CM","residential","308","indoor","pm10",22292,22243,22390,64.791,-0.0221721686317757,2.92466558436103e-06,1364.742,FALSE,263724.001,147
"851","CM","residential","308","indoor","pm10",22406,22402,22443,42.366,-0.0615264000213323,9.5853788796328e-06,472.727,TRUE,122800.786,41
"852","CM","residential","308","indoor","pm10",22623,22601,22716,53.824,-0.0200436735349847,1.08432712197008e-06,1356.709,FALSE,263724.001,115
"853","CM","residential","308","indoor","pm10",22866,22824,22880,38.15,-0.136091968837401,6.27793997035944e-06,154.279,FALSE,263724.001,56
"854","CM","residential","308","indoor","pm10",23754,23732,23769,41.217,-0.171512950094079,7.19819867471695e-06,186.759,FALSE,263724.001,37
"855","CM","residential","308","indoor","pm10",23973,23969,23989,49.18,-0.0827707754817668,8.44329702030197e-06,255.714,FALSE,263724.001,20
"856","CM","residential","308","indoor","pm10",25227,25198,25264,53.688,-0.0446536125182205,2.20192238072894e-06,534.818,FALSE,263724.001,66
"857","CM","residential","308","indoor","pm10",25593,25581,25750,50.854,-0.0127046169376817,2.12855270559078e-06,2986.498,FALSE,263724.001,169
"858","CM","residential","303","indoor","pm1",7,1,495,14.349,-0.00420558988570323,6.9401277685108e-07,2587.422,TRUE,56695.181,494
"859","CM","residential","303","indoor","pm1",16,1,176,7.875,-0.00491922368749627,1.17889497127845e-08,767.355,FALSE,128740.796,175
"860","CM","residential","303","indoor","pm1",705,590,906,49.619,-0.0176141085480202,7.69751015720138e-07,2759.686,TRUE,56695.181,316
